date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2021-05-14,24.8,14.76,13.7,2.6,,,94,57.1,59.5,25,7.4,4.9,5.2,2.9,26,6.92,13,0,39,34,102.14,101.81,101.78,101.43,97.02,96.71,96.68,96.35,16100,16100,16100,16100,,,,,4.3,0,8.7,6.7,3.7,0,,,,05:13:00,20:35:00,15.37,5.22,20.58,8,8,24,24,8,11,,3,0.7,1.5,0,,,,,,,,
2021-05-13,22,13.93,14.6,7.2,,,98,67.8,65.5,33,9.6,6.9,6.8,4,24,6.58,12,0,35,34,102.38,102.16,102.13,101.88,97.23,97.03,97.01,96.78,16100,15562.5,9650,3200,,,,,3.4,0,9.6,7.6,4.6,0.2,,,,05:15:00,20:34:00,15.32,5.25,20.57,8,8,21,21,7,9,,4,1.7,2,0,,,,,,,,
2021-05-12,15,10.49,9.05,3.1,,,96,69.6,71,46,9.6,4.9,5,0.5,24,6.71,12,0,32,35,102.17,102.08,102.09,102.01,97.03,96.94,96.95,96.88,16100,16100,16100,16100,,,,,8.9,0,4,2,0,0.9,,,,05:16:00,20:32:00,15.27,5.27,20.53,3,3,14,14,6,7,,4,2.6,2,0,,,,,,,,
2021-05-11,21.1,11.53,10.55,0,,,97,57.9,59,21,5.2,1.6,1.4,-2.3,17,6.67,8.5,0,33,34,102.49,102.21,102.19,101.89,97.33,97.05,97.06,96.78,16100,16100,16100,16100,,,,,7.5,0,5.5,3.5,0.6,0,,,,05:18:00,20:31:00,15.22,5.3,20.52,8,8,20,20,5,5,,0,0,0,0,,,,,,,,
2021-05-10,19.2,11.14,9.54,-0.1,,,86,58,59.5,33,4.6,2.3,2.1,-0.4,41,12.38,20.5,0,55,33,102.36,102.17,102.16,101.96,97.19,97.01,97,96.81,16100,16100,16100,16100,,,,,8.5,0,4.5,2.5,0,0,,,,05:19:00,20:29:00,15.17,5.32,20.48,7,7,19,19,4,4,,4,1.4,2,0,,,,,,,,
2021-05-09,19,10.96,9.3,-0.4,,,84,50.3,54.5,25,2.2,0,0.1,-2,26,8.5,13,0,45,34,102.47,102.2,102.21,101.95,97.28,97.04,97.04,96.8,16100,16100,16100,16100,,,,,8.7,0,4.3,2.3,0,0,,,,05:21:00,20:28:00,15.12,5.35,20.47,,,17,18,5,5,,4,1.1,2,0,,,,,,,,
2021-05-08,16.4,10.95,11,5.6,,,66,44.6,47,28,0.3,-1.1,-1.6,-3.6,32,9.92,16,0,42,25,102.32,102.2,102.19,102.06,97.16,97.04,97.04,96.92,16100,16100,16100,16100,,,,,7,0,6,4,1,0,,,,05:22:00,20:26:00,15.07,5.37,20.43,,,16,17,3,3,,4,2.9,2,0,,,,,,,,
2021-05-07,15.7,11.35,12.05,8.4,,,58,43.6,43,28,2.6,-0.9,-0.8,-4.3,34,14.58,19,4,72,35,102.04,101.61,101.6,101.15,96.89,96.5,96.49,96.08,16100,16100,16100,16100,,,,,6,0,7,5,2,0,,,,05:24:00,20:25:00,15.02,5.4,20.42,,,15,15,4,4,,4,2.7,2,0,,,,,,,,
2021-05-06,20.4,13.24,12.1,3.8,,,88,56.4,61,34,8.1,4,5,1.9,28,6.12,14,0,42,27,101.74,101.19,101.19,100.65,96.61,96.1,96.1,95.59,16100,16100,16100,16100,,,,,5.9,0,7.1,5.1,2.1,0,,,,05:26:00,20:23:00,14.95,5.43,20.38,,,22,22,7,7,,4,1.8,2,0,,,,,,,,
2021-05-05,19.9,10.96,9.64,-0.6,,,91,58.6,59,27,4.6,2,2.1,-0.4,22,7.83,13,4,33,34,102.55,102.17,102.15,101.75,97.37,97.01,97,96.63,16100,16100,16100,16100,,,,,8.4,0,4.6,2.6,0,0,,,,05:27:00,20:22:00,14.92,5.45,20.37,7,7,20,20,8,8,,4,0.4,2,0,,,,,,,,
2021-05-04,18.2,10.82,10.3,2.4,,,86,58.8,59,32,4,2.2,2.2,0.4,15,7.21,7.5,0,35,34,102.28,102.04,102.06,101.83,97.11,96.9,96.9,96.7,16100,16100,16100,16100,,,,,7.7,0,5.3,3.3,0.3,0,,,,05:29:00,20:20:00,14.85,5.48,20.33,8,8,17,17,3,3,,4,2.2,2,0,,,,,,,,
2021-05-03,16.1,10.22,8.8,1.5,,,88,58.4,61,34,3.5,1.6,1.6,-0.2,26,10,13,0,46,24,101.98,101.84,101.81,101.64,96.82,96.69,96.67,96.51,16100,16100,16100,16100,,,,,9.2,0,3.8,1.8,0,0,,,,05:31:00,20:19:00,14.8,5.52,20.32,6,8,16,16,6,6,,4,2.5,2,0,,,,,,,,
2021-05-02,18.8,9.32,8.7,-1.4,,-3,99,62.8,63,27,3.6,1,0.8,-2.1,17,7.46,8.5,0,35,35,102.15,101.92,101.92,101.7,96.96,96.75,96.76,96.55,16100,16100,16100,16100,,,,,9.3,0,3.7,1.7,0,0,,,,05:32:00,20:17:00,14.75,5.53,20.28,8,8,18,18,3,5,,4,0.3,2,0,,,,,,,,
2021-05-01,15,9.73,9.15,3.3,,,93,64.8,65,37,5.8,2.9,2.8,-0.2,50,11.62,25,0,58,35,101.85,101.53,101.63,101.42,96.67,96.42,96.49,96.32,16100,16100,16100,16100,,,,,8.8,0,4.2,2.1,0,0,,,,05:34:00,20:16:00,14.7,5.57,20.27,7,7,14,16,2,4,,4,2.3,2,0,,,,,,,,
2021-04-30,21.9,14.16,14.14,6.4,,,95,60.4,60,25,9.3,5.2,4.1,-1.1,34,12.33,17,0,58,26,101.89,101.66,101.66,101.43,96.77,96.56,96.56,96.35,16100,15633.3,12900,9700,,,,,3.9,0,9.1,7.1,4.1,0,,,,05:36:00,20:14:00,14.63,5.6,20.23,8,8,20,20,6,6,,4,2.9,2,0,,,,,,,,
2021-04-29,17.8,13.03,13.35,8.9,,,98,85.8,82.5,67,12,10.6,10.3,8.6,24,8.5,12,0,35,35,102.44,102.17,102.12,101.81,97.29,97.04,96.99,96.69,16100,16033.3,15300,14500,,,,,4.7,0,8.3,6.3,3.4,3.6,,,,05:38:00,20:13:00,14.58,5.63,20.22,7,7,22,22,10,10,,4,1.5,2,0,,,,,,,,
2021-04-28,20.7,13.26,13.85,7,,,88,57.6,61.5,35,10.4,4.6,5.1,-0.2,28,10.88,14,0,42,25,102.42,102.22,102.24,102.06,97.28,97.08,97.11,96.94,16100,16100,16100,16100,,,,,4.2,0,8.8,6.8,3.8,0,,,,05:40:00,20:11:00,14.52,5.67,20.18,,,17,19,10,10,,4,3,2,0,,,,,,,,
2021-04-27,15.6,11.06,9.19,2.8,,,79,49,54.5,30,2.1,0.1,-0.2,-2.4,35,17.92,19.5,4,42,25,102.01,101.68,101.65,101.29,96.88,96.55,96.54,96.2,16100,16100,16100,16100,,,,,8.8,0,4.2,2.2,0,0,,,,05:41:00,20:10:00,14.48,5.68,20.17,7,7,16,17,5,6,,4,1.8,2,0,,,,,,,,
2021-04-26,18.8,10.65,9.25,-0.3,,-1,98,56.8,62.5,27,3.6,1,1.1,-1.3,32,14.04,16,0,41,25,101.22,100.81,100.88,100.54,96.13,95.72,95.79,95.45,16100,16100,16100,16100,,,,,8.8,0,4.2,2.2,0,0,,,,05:43:00,20:08:00,14.42,5.72,20.13,7,7,18,18,2,2,,4,1,2,0,,,,,,,,
2021-04-25,13.7,9.85,10.39,7.1,,,97,75.5,70.5,44,7.6,5.3,4.5,1.5,15,10.79,10,5,37,22,100.51,100.36,100.38,100.25,95.42,95.28,95.3,95.18,16100,15966.7,14500,12900,,,,,7.6,0,5.4,3.4,0.4,5,,,,05:45:00,20:06:00,14.35,5.75,20.1,2,2,12,13,2,2,,4,2.5,2,0,,,,,,,,
2021-04-24,13.5,10.3,10.45,7.4,,,96,69.8,73,50,7.7,4.8,4.7,1.7,26,8.88,13,0,33,34,100.89,100.56,100.58,100.27,95.8,95.49,95.5,95.2,16100,16100,16100,16100,,,,,7.5,0,5.5,3.5,0.4,0.9,,,,05:47:00,20:05:00,14.3,5.78,20.08,2,6,12,12,5,5,,4,3.4,2,0,,,,,,,,
2021-04-23,16.9,8.52,6.4,-4.1,,-6,82,49.5,49.5,17,5.1,-3.2,-2.3,-9.7,26,8.46,13,0,41,35,101.55,101.2,101.22,100.88,96.37,96.07,96.08,95.78,16100,16100,16100,16100,,,,,11.6,0,1.4,0,0,0,,,,05:49:00,20:03:00,14.23,5.82,20.05,7,7,15,16,5,5,,4,1.4,2,0,,,,,,,,
2021-04-22,16,10.72,8.94,1.9,,,74,45,49.5,25,4.1,-1.9,-0.9,-5.9,39,18.58,19.5,0,58,34,101.4,101.17,101.12,100.85,96.25,96.07,96.01,95.78,16100,16100,16100,16100,,,,,9.1,0,3.9,1.9,0,0,,,,05:51:00,20:02:00,14.18,5.85,20.03,6,7,15,15,0,0,,4,1,2,0,,,,,,,,
2021-04-21,22.8,11.4,10.4,-2,,-2,82,45.9,49.5,17,2.3,-1.5,-1,-4.3,15,5.33,7.5,0,55,28,101.99,101.44,101.41,100.84,96.83,96.32,96.3,95.77,16100,16100,16100,16100,,,,,7.6,0,5.4,3.4,0.4,0,,,,05:53:00,20:00:00,14.12,5.88,20,6,7,20,20,4,4,,4,0.8,2,0,,,,,,,,
2021-04-20,19.6,8.92,7.95,-3.7,,-4,82,45.3,49.5,17,-2.4,-4.2,-4.5,-6.6,11,6.12,5.5,0,,,102.75,102.36,102.33,101.9,97.53,97.17,97.14,96.75,16100,16100,16100,16100,,,,,10.1,0,3,1,0,0,,,,05:55:00,19:59:00,14.07,5.92,19.98,7,7,20,20,2,2,,0,0,0,0,,,,,,,,
2021-04-19,17.1,9.43,8.05,-1,,,69,38.1,42.5,16,-2.5,-5.6,-6,-9.5,26,10.5,13,0,45,35,103.09,102.72,102.74,102.4,97.87,97.53,97.54,97.21,16100,16100,16100,16100,,,,,9.9,0,3,1.1,0,0,,,,05:57:00,19:57:00,14,5.95,19.95,7,7,17,17,2,2,,0,0,0,0,,,,,,,,
2021-04-18,22.5,12.08,12.1,1.7,,,85,48.8,57,29,4,0.5,-0.2,-4.5,46,18.96,25,4,63,34,102.61,102.08,102.19,101.76,97.45,96.94,97.04,96.64,16100,16100,16100,16100,,,,,5.9,0,7.1,5.1,2.1,0,,,,05:59:00,19:56:00,13.95,5.98,19.93,7,7,19,20,2,2,,3,0.7,1.5,0,,,,,,,,
2021-04-17,24.6,12.29,12.05,-0.5,,,78,46.1,48,18,2.4,-0.9,-0.2,-2.7,9,4.54,4.5,0,,,102.7,102.34,102.31,101.92,97.51,97.18,97.16,96.8,16100,16100,16100,16100,,,,,6,0,7,5,2,0,,,,06:01:00,19:54:00,13.88,6.02,19.9,8,8,24,24,5,5,,0,0,0,0,,,,,,,,
2021-04-16,23.3,10.73,10.95,-1.4,,-2,79,45.8,47.5,16,1.8,-2.4,-1.2,-4.2,9,4.67,4.5,0,67,27,102.8,102.51,102.52,102.23,97.61,97.34,97.33,97.06,16100,15966.7,14500,12900,,,,,7,0,6,4,0.9,0,,,,06:03:00,19:52:00,13.82,6.05,19.87,8,9,23,23,4,4,,0,0,0,0,,,,,,,,
2021-04-15,22.9,9.99,10.39,-2.1,,-4,79,42.9,45.5,12,-2.3,-4.3,-5.1,-7.9,35,11.42,17.5,0,45,34,102.55,102.28,102.26,101.97,97.35,97.1,97.08,96.82,16100,16100,16100,16100,,,,,7.6,0,5.4,3.4,0.4,0,,,,06:05:00,19:51:00,13.77,6.08,19.85,8,8,21,22,3,3,,0,0,0,0,,,,,,,,
2021-04-14,19.4,7.76,6.99,-5.4,,-5,72,41.1,43.5,15,-4.1,-6.6,-6,-7.8,41,12.08,20.5,0,54,34,103,102.57,102.53,102.07,97.75,97.35,97.31,96.88,16100,16100,16100,16100,,,,,11,0,2,0,0,0,,,,06:07:00,19:49:00,13.7,6.12,19.82,8,8,18,18,2,2,,0,0,0,0,,,,,,,,
2021-04-13,15.8,7.08,6,-3.8,,-8,71,38.4,44,17,-5.7,-7.6,-7.5,-9.4,35,18.29,19.5,4,50,34,103.43,103.07,103.08,102.73,98.16,97.83,97.83,97.49,16100,16100,16100,16100,,,,,12,0,1,0,0,0,,,,06:09:00,19:48:00,13.65,6.15,19.8,7,7,15,15,-1,-1,,4,0.3,2,0,,,,,,,,
2021-04-12,13.5,5.41,4.05,-5.4,,-6,76,45.1,48.5,21,-3.4,-7,-7,-10.5,41,17.62,20.5,0,54,35,103.13,102.98,102.99,102.86,97.87,97.72,97.75,97.62,16100,16100,16100,16100,,,,,13.9,0,0,0,0,0,,,,06:11:00,19:46:00,13.58,6.18,19.77,6,6,12,12,-2,-1,,4,2.8,2,0,,,,,,,,
2021-04-11,10.7,3.03,1.99,-6.7,,-5,73,47.7,48,23,-7,-8.2,-8.2,-9.5,28,9.38,14,0,48,34,102.89,102.71,102.72,102.56,97.61,97.44,97.46,97.31,16100,16100,16100,16100,,,,,16,0,0,0,0,0,,,,06:13:00,19:45:00,13.53,6.22,19.75,6,6,10,10,-3,-2,,4,1,2,0,,,,,,,,
2021-04-10,9.3,4.35,3.9,-1.5,,-2,85,46.4,52,19,0.3,-7.4,-7.2,-14.7,39,15.83,19.5,0,55,35,102.54,101.62,101.67,100.81,97.29,96.43,96.48,95.66,16100,16100,16100,16100,,,,,14.1,0,0,0,0,0,,,,06:15:00,19:43:00,13.47,6.25,19.72,6,6,7,7,-5,-5,,4,1.9,2,0,,,,,,,,
2021-04-09,8.5,4.14,4.3,0.1,,,86,58,59,32,-0.1,-3.9,-3.8,-7.5,24,5.83,12,0,39,33,102.24,101.64,101.54,100.85,97.02,96.44,96.36,95.69,16100,16100,16100,16100,,,,,13.7,0,0,0,0,0,,,,06:17:00,19:41:00,13.4,6.28,19.68,5,5,10,11,2,2,,4,3.5,2.5,1,,,,,,,,
2021-04-08,10.9,6.41,6.45,2,,,76,46.7,52.5,29,-0.6,-4.7,-4.5,-8.5,32,15.04,18,4,42,25,102.32,101.83,101.72,101.11,97.1,96.65,96.54,95.99,16100,16100,16100,16100,,,,,11.6,0,1.4,0,0,0,,,,06:19:00,19:40:00,13.35,6.32,19.67,6,6,11,11,1,1,,4,2.8,2,0,,,,,,,,
2021-04-07,12.5,8.66,8.44,4.4,,,74,49.6,52.5,31,1,-1.7,-2.5,-5.9,32,13.38,16,0,52,28,101.22,101.05,101.09,100.96,96.11,95.93,95.97,95.84,16100,16100,16100,16100,,,,,9.6,0,3.4,1.4,0,0,,,,06:21:00,19:38:00,13.28,6.35,19.63,3,3,10,11,1,2,,4,3.4,2.5,1,,,,,,,,
2021-04-06,17.4,7.65,6.49,-4.4,,-5,87,51.2,55,23,-0.6,-3.3,-2.9,-5.1,18,8,9,0,,,101.91,101.59,101.59,101.27,96.71,96.42,96.44,96.16,16100,16100,16100,16100,,,,,11.5,0,1.5,0,0,0,,,,06:24:00,19:37:00,13.22,6.4,19.62,7,7,17,17,5,5,,4,0.9,2,0,,,,,,,,
2021-04-05,14.2,4.51,4.05,-6.1,,-7,88,56,58,28,-2.9,-4.8,-5.2,-7.5,15,6.29,7.5,0,33,35,102.39,102,102.01,101.63,97.12,96.78,96.78,96.43,16100,16100,16100,16100,,,,,13.9,0,0,0,0,0,,,,06:26:00,19:35:00,13.15,6.43,19.58,7,7,14,14,1,1,,0,0,0,0,,,,,,,,
2021-04-04,11.6,7.43,5.15,-1.3,,-3,66,44.7,44.5,23,2.5,-4.6,-4,-10.6,41,17.88,20.5,0,54,34,102.26,101.96,101.96,101.66,97.03,96.79,96.77,96.52,16100,16100,16100,16100,,,,,12.8,0,0.2,0,0,0,,,,06:28:00,19:34:00,13.1,6.47,19.57,5,6,10,10,-1,-1,,4,2.1,2,0,,,,,,,,
2021-04-03,16,8.5,8.85,1.7,,,69,49.4,49,29,0.6,-2.1,-2.2,-5,24,6.54,12,0,37,35,102.05,101.8,101.8,101.55,96.87,96.64,96.63,96.39,16100,16100,16100,16100,,,,,9.2,0,3.8,1.8,0,0,,,,06:30:00,19:32:00,13.03,6.5,19.53,5,7,17,17,6,6,,4,2.5,2,0,,,,,,,,
2021-04-02,17.4,8.97,9.04,0.7,,,79,47.6,50,21,-1.2,-2.7,-3.5,-5.7,30,9.54,15,0,50,35,101.84,101.42,101.52,101.21,96.69,96.29,96.39,96.09,16100,16100,16100,16100,,,,,9,0,4,2,0,0,,,,06:32:00,19:31:00,12.98,6.53,19.52,6,6,14,15,2,2,,4,1.4,2,0,,,,,,,,
2021-04-01,18.2,10.22,9.6,1,,,64,40.2,43,22,-1.3,-3.5,-3.2,-5,35,11.08,17.5,0,54,28,101.57,101.01,101.06,100.56,96.44,95.9,95.97,95.5,16100,16100,16100,16100,,,,,8.4,0,4.6,2.6,0,0,,,,06:34:00,19:29:00,12.92,6.57,19.48,6,6,15,16,1,1,,4,0.7,2,0,,,,,,,,
2021-03-31,15.8,5.93,4.85,-6.1,,-8,91,54.1,59,27,-1.9,-3.9,-4.6,-7.3,13,6.04,6.5,0,,,103.09,102.55,102.38,101.68,97.8,97.31,97.17,96.54,16100,16100,16100,16100,,,,,13.2,0,0,0,0,0,,,,06:36:00,19:27:00,12.85,6.6,19.45,6,6,15,15,3,3,,3,0.2,1.5,0,,,,,,,,
2021-03-30,9.9,2.43,1.8,-6.3,,-6,77,55.2,54,31,-4.3,-6.4,-7,-9.8,17,4.62,8.5,0,,,103.05,102.89,102.85,102.64,97.76,97.6,97.56,97.35,16100,16100,16100,16100,,,,,16.2,0,0,0,0,0,,,,06:39:00,19:26:00,12.78,6.65,19.43,6,6,9,10,-2,-1,,4,2.8,2,0,,,,,,,,
2021-03-29,6.3,2.31,-0.2,-6.7,,-6,65,36.5,45,25,-7.5,-11.7,-10.9,-14.3,37,20.67,20.5,4,59,34,102.65,102.17,101.83,101,97.35,96.94,96.61,95.88,16100,16100,16100,16100,,,,,18.2,0,0,0,0,0,,,,06:41:00,19:24:00,12.72,6.68,19.4,4,6,7,7,-3,-3,,4,2.1,2,0,,,,,,,,
2021-03-28,16.2,9.99,9.44,2.7,,,61,41.9,45.5,30,1.9,-2.7,-3.7,-9.3,41,19.42,22.5,4,63,21,101.54,100.5,100.62,99.7,96.42,95.43,95.55,94.68,16100,16100,16100,16100,,,,,8.6,0,4.4,2.4,0,0,,,,06:43:00,19:23:00,12.67,6.72,19.38,3,3,10,11,0,0,,4,3.3,2,0,,,,,,,,
2021-03-27,15.1,10.37,9.19,3.3,,,74,48.3,53,32,1.7,-0.4,-0.2,-2.1,28,11.83,14,0,37,18,102.55,102.21,102.11,101.66,97.33,97.04,96.93,96.53,16100,16100,16100,16100,,,,,8.8,0,4.2,2.2,0,0,,,,06:45:00,19:21:00,12.6,6.75,19.35,4,6,13,14,6,6,,4,2.9,2,0,,,,,,,,
2021-03-26,12.5,4.6,4.34,-3.8,,-5,88,67.7,64.5,41,1.1,-1.2,-2.2,-5.4,35,7.58,17.5,0,42,35,102.33,101.89,101.98,101.62,97.13,96.68,96.77,96.42,16100,16100,16100,16100,,,,,13.7,0,0,0,0,0,,,,06:47:00,19:20:00,12.55,6.78,19.33,5,5,9,9,2,2,,4,3.5,2,0,,,,,,,,
2021-03-25,11.6,5.45,5,-1.6,,-2,97,68.8,65,33,2.8,-0.6,-1.2,-5.1,28,6.88,14,0,48,35,101.61,101,101.05,100.48,96.41,95.85,95.89,95.37,16100,16100,16100,16100,,,,,13,0,0,0,0,0,,,,06:49:00,19:18:00,12.48,6.82,19.3,3,4,9,10,-1,-1,,4,2.2,2,0,,,,,,,,
2021-03-24,11.1,5.97,6.05,1,,,82,66.5,64,46,1.8,0,0.2,-1.5,18,6.54,9,0,28,13,101.98,100.86,101.19,100.39,96.78,95.73,96.02,95.26,16100,16100,16100,16100,,,,,11.9,0,1.1,0,0,0,,,,06:52:00,19:16:00,12.4,6.87,19.27,3,3,11,11,2,2,,4,3.2,2,0,,,,,,,,
2021-03-23,12.6,4.22,3.4,-5.8,,-8,93,61.3,60.5,28,1,-4,-3,-7,30,10.75,17,4,39,20,103.08,102.64,102.57,102.05,97.76,97.38,97.31,96.85,16100,16100,16100,16100,,,,,14.6,0,0,0,0,0,,,,06:54:00,19:15:00,12.35,6.9,19.25,6,6,11,11,2,2,,4,0.9,2,0,,,,,,,,
2021-03-22,9,4.33,3.65,-1.7,,-5,86,66.8,66,46,0.5,-1.5,-2.2,-4.9,21,8.54,10.5,0,,,102.45,101.58,101.84,101.23,97.18,96.39,96.62,96.07,16100,16100,16100,16100,,,,,14.3,0,0,0,0,0,,,,06:56:00,19:13:00,12.28,6.93,19.22,4,4,9,9,-3,-3,,4,2.4,2,0,,,,,,,,
2021-03-21,7.7,5.98,5.8,3.9,,,68,54,57,46,-1.5,-2.7,-3,-4.6,26,11.54,15,4,39,19,102.09,101.83,101.73,101.37,96.89,96.65,96.54,96.2,16100,16100,16100,16100,,,,,12.2,0,0.8,0,0,0,,,,06:58:00,19:12:00,12.23,6.97,19.2,4,4,8,8,2,2,,4,3.9,3,2,,,,,,,,
2021-03-20,12,6.15,5.5,-1,,,93,61.1,62,31,1.3,-1.7,-1.8,-4.9,32,11.38,16,0,54,24,101.85,101.49,101.6,101.35,96.68,96.32,96.44,96.19,16100,16100,16100,16100,,,,,12.5,0,0.5,0,0,0,,,,07:00:00,19:10:00,12.17,7,19.17,4,4,9,9,1,2,,4,3,2,0,,,,,,,,
2021-03-19,13.7,6.4,6.4,-0.9,,-1,99,72.6,66,33,4.4,1.2,0.6,-3.2,32,9.25,16,0,45,20,101.53,101.35,101.31,101.09,96.39,96.19,96.17,95.96,16100,16100,16100,16100,,,,,11.6,0,1.4,0,0,1.4,,,,07:02:00,19:09:00,12.12,7.03,19.15,4,4,11,12,1,1,,4,2.1,2,0,,,,,,,,
2021-03-18,13.5,5.82,4.5,-4.5,,-5,91,66,66,41,3.8,-0.6,-0.2,-4.2,32,8.5,16,0,71,19,101.59,101.16,101.13,100.68,96.39,96,95.95,95.52,16100,16033.3,15300,14500,,,,,13.5,0,0,0,0,0.8,,,,07:05:00,19:07:00,12.03,7.08,19.12,3,4,13,13,3,3,,4,2.1,2,0,,,,,,,,
2021-03-17,12.8,2.95,2.8,-7.2,,-9,88,62.4,58.5,29,-1.3,-4.6,-4.2,-7,9,5.12,4.5,0,,,102.28,101.9,101.92,101.56,96.96,96.66,96.66,96.36,16100,16100,16100,16100,,,,,15.2,0,0,0,0,0,,,,07:07:00,19:05:00,11.97,7.12,19.08,5,5,12,13,1,1,,3,0.5,1.5,0,,,,,,,,
2021-03-16,9.8,0.95,1.2,-7.4,,-9,95,65,62.5,30,-3.7,-5.9,-6,-8.2,15,6.33,7.5,0,,,102.38,102.15,102.12,101.86,97.08,96.88,96.85,96.62,16100,16100,16100,16100,,,,,16.8,0,0,0,0,0,,,,07:09:00,19:04:00,11.92,7.15,19.07,4,5,10,10,-3,-3,,0,0,0,0,,,,,,,,
2021-03-15,9,4.67,2.9,-3.2,,-6,80,51.1,57.5,35,0,-5.1,-3.8,-7.5,34,18.62,19,4,50,33,102.23,101.83,101.64,101.06,96.97,96.64,96.45,95.93,16100,16100,16100,16100,,,,,15.1,0,0,0,0,0,,,,07:11:00,19:02:00,11.85,7.18,19.03,3,4,10,10,-2,-2,,4,2.2,2,0,,,,,,,,
2021-03-14,11.6,5.11,4.75,-2.1,,-3,91,68.9,67.5,44,2.1,-0.5,-0.8,-3.7,9,4.35,4.5,0,,,101.7,101.2,101.24,100.79,96.5,96.03,96.07,95.64,16100,16100,16100,16100,,,,,13.2,0,0,0,0,0,,,,07:13:00,19:01:00,11.8,7.22,19.02,3,3,11,13,1,1,,4,1.7,2,0,,,,,,,,
2021-03-13,13.2,4.22,3.99,-5.2,,-7,93,63,62,31,-1.8,-3.2,-3.5,-5.1,13,5.79,6.5,0,,,102.74,102.28,102.23,101.72,97.41,97.04,96.97,96.53,16100,16100,16100,16100,,,,,14,0,0,0,0,0,,,,06:15:00,17:59:00,11.73,6.25,17.98,4,5,14,14,0,1,,1,0.1,0.5,0,,,,,,,,
2021-03-12,11.8,2.83,3.1,-5.6,,-7,88,62.2,59,30,-2.8,-4.6,-4.8,-6.8,13,5,6.5,0,,,102.75,102.61,102.58,102.42,97.45,97.33,97.31,97.18,16100,16100,16100,16100,,,,,14.9,0,0,0,0,0,,,,06:17:00,17:57:00,11.67,6.28,17.95,4,4,11,12,-2,-2,,4,1.5,2,0,,,,,,,,
2021-03-11,7.5,-0.84,-1,-9.5,,-10,87,61.2,59,31,-5.4,-8.4,-8.3,-11.2,13,5.75,6.5,0,,,102.74,102.53,102.53,102.33,97.42,97.23,97.24,97.05,16100,16100,16100,16100,,,,,19,0,0,0,0,0,,,,06:20:00,17:56:00,11.6,6.33,17.93,4,4,9,9,-3,-3,,1,0.1,0.5,0,,,,,,,,
2021-03-10,8.3,1.34,1.8,-4.7,,-7,89,66.6,63.5,38,-0.2,-4.7,-4,-7.9,34,9.25,17,0,45,34,102.36,101.71,101.86,101.36,97.09,96.48,96.62,96.16,16100,16100,16100,16100,,,,,16.2,0,0,0,0,0,,,,06:22:00,17:54:00,11.53,6.37,17.9,3,3,7,7,-6,-6,,4,1.3,2,0,,,,,,,,
2021-03-09,9.2,1.3,1.44,-6.3,,-8,93,66.6,64,35,-2.8,-5,-5,-7.2,11,3.67,5.5,0,,,102,101.69,101.69,101.38,96.71,96.45,96.44,96.17,16100,16100,16100,16100,,,,,16.6,0,0,0,0,0,,,,06:24:00,17:53:00,11.48,6.4,17.88,3,3,9,9,-2,-2,,4,1.5,2,0,,,,,,,,
2021-03-08,7.9,0.08,0.1,-7.7,,-10,93,71.9,66,39,-3.1,-5,-5.4,-7.7,22,6.46,11,0,33,34,102.4,102.01,102.02,101.64,97.06,96.74,96.73,96.4,16100,16100,16100,16100,,,,,17.9,0,0,0,0,0,,,,06:26:00,17:51:00,11.42,6.43,17.85,3,3,8,8,-4,-4,,0,0,0,0,,,,,,,,
2021-03-07,7.5,1.63,2.2,-3.1,,-6,93,76.8,71,49,0.8,-2.2,-2,-4.9,26,7.54,15,4,50,23,102.24,101.68,101.8,101.36,96.98,96.46,96.58,96.18,16100,16100,16100,16100,,,,,15.8,0,0,0,0,0.2,,,,06:28:00,17:49:00,11.35,6.47,17.82,2,2,8,8,-4,-4,,4,2.5,2,0,,,,,,,,
2021-03-06,12.6,5.07,6.25,-0.1,,-4,98,68.2,63,28,3.5,-1.6,-1.7,-6.9,21,7.12,10.5,0,42,1,101.45,101.2,101.2,100.96,96.25,96.04,96.03,95.82,16100,16100,16100,16100,,,,,11.8,0,1.2,0,0,0.2,,,,06:30:00,17:48:00,11.3,6.5,17.8,3,3,9,12,0,1,,4,2.6,2,0,,,,,,,,
